,customer_id,count_x,vendor_x,vendor_y,count_y,Pop_v
1239,1N4MID9,16,"159, 83, 4, 84, 105, 547, 23, 547, 197, 681, 391, 84, 84, 583, 583, 104","159, 83, 4, 84, 105, 547, 23, 197, 681, 391, 583, 104",12,84
1240,1N7FQIP,5,"44, 459, 86, 148, 419","44, 459, 86, 148, 419",5,"44,459,86,148,419"
1241,1N7SI5X,1,386,386,1,386
1242,1N90D1K,1,79,79,1,79
1243,1N9EXE6,3,"78, 66, 79","78, 66, 79",3,"78,66,79"
1244,1NDLBHO,2,"148, 271","148, 271",2,"148,271"
1245,1NE48SY,7,"203, 203, 199, 199, 199, 199, 199","203, 199",2,199
1246,1NEYMXE,1,85,85,1,85
1247,1NGA46O,1,113,113,1,113
1248,1NGF92K,1,578,578,1,578
1249,1NH3BME,3,"201, 201, 676","201, 676",2,201
1250,1NI1J1L,1,356,356,1,356
1251,1NKTXMK,9,"398, 386, 386, 419, 356, 681, 356, 419, 84","398, 386, 419, 356, 681, 84",6,"386,419,356"
1252,1NLXLT0,23,"679, 679, 679, 676, 676, 676, 676, 676, 676, 676, 259, 82, 676, 676, 676, 676, 82, 157, 104, 676, 676, 676, 676","679, 676, 259, 82, 157, 104",6,676
1253,1NNOU6M,6,"243, 243, 243, 243, 243, 243",243,1,243
1254,1NOJCDV,1,84,84,1,84
1255,1NR296N,1,845,845,1,845
1256,1NRK5HF,1,105,105,1,105
1257,1NSINKS,2,"259, 259",259,1,259
1258,1NT1H7F,1,676,676,1,676
1259,1NUSJD8,3,"195, 66, 191","195, 66, 191",3,"195,66,191"
1260,1NUTSXD,1,86,86,1,86
1261,1NXCYZE,1,841,841,1,841
1262,1NXOLF8,1,849,849,1,849
1263,1O0Y33I,2,"189, 846","189, 846",2,"189,846"
1264,1O3NNY7,6,"547, 578, 106, 547, 679, 676","547, 578, 106, 679, 676",5,547
1265,1O3PVJE,6,"159, 195, 104, 195, 207, 191","159, 195, 104, 207, 191",5,195
1266,1O5NHN0,2,"855, 192","855, 192",2,"855,192"
1267,1O5SQMX,2,"154, 160","154, 160",2,"154,160"
1268,1O66TB4,2,"113, 113",113,1,113
1269,1O68J2W,7,"845, 846, 846, 845, 846, 845, 845","845, 846",2,845
1270,1O6VLA4,7,"113, 113, 78, 134, 79, 79, 679","113, 78, 134, 79, 679",5,"113,79"
1271,1O7FB1H,2,"113, 78","113, 78",2,"113,78"
1272,1O99GSW,11,"43, 44, 356, 84, 537, 681, 398, 44, 84, 84, 44","43, 44, 356, 84, 537, 681, 398",7,"44,84"
1273,1O9W9UG,1,104,104,1,104
1274,1OA7BFB,2,"84, 113","84, 113",2,"84,113"
1275,1OAHP5R,3,"44, 85, 86","44, 85, 86",3,"44,85,86"
1276,1OEEMSE,4,"391, 195, 846, 84","391, 195, 846, 84",4,"391,195,846,84"
1277,1OFW0LI,1,105,105,1,105
1278,1OG9X8F,2,"83, 83",83,1,83
1279,1OGW3NO,1,84,84,1,84
1280,1OIFYV4,14,"271, 83, 83, 83, 83, 105, 83, 83, 83, 83, 459, 84, 846, 846","271, 83, 105, 459, 84, 846",6,83
1281,1OIQ3ST,1,113,113,1,113
1282,1OJ8LI2,21,"195, 195, 196, 78, 195, 195, 195, 195, 196, 195, 195, 196, 195, 195, 195, 191, 192, 192, 191, 79, 191","195, 196, 78, 191, 192, 79",6,195
1283,1OJ8TSA,3,"105, 189, 189","105, 189",2,189
1284,1OLWQIC,13,"180, 180, 195, 20, 191, 191, 176, 176, 191, 191, 176, 176, 192","180, 195, 20, 191, 176, 192",6,"191,176"
1285,1ONO93C,1,858,858,1,858
1286,1OOXTBO,27,"92, 4, 92, 180, 271, 271, 176, 271, 176, 176, 271, 271, 271, 176, 271, 271, 271, 176, 271, 225, 271, 271, 271, 271, 92, 176, 271","92, 4, 180, 271, 176, 225",6,271
1287,1OQGDT8,8,"195, 195, 195, 43, 841, 841, 157, 676","195, 43, 841, 157, 676",5,195
1288,1OS6R1K,4,"846, 846, 846, 846",846,1,846
1289,1OTMH0I,2,"195, 106","195, 106",2,"195,106"
1290,1OVVCDJ,14,"90, 84, 90, 90, 846, 90, 846, 90, 846, 846, 90, 299, 846, 299","90, 84, 846, 299",4,90
1291,1OWIIFK,1,199,199,1,199
1292,1P1FT04,5,"105, 105, 44, 299, 145","105, 44, 299, 145",4,105
1293,1P1KSA3,1,201,201,1,201
1294,1P2N3Y1,5,"573, 573, 573, 573, 573",573,1,573
1295,1P2UW7J,16,"195, 66, 66, 149, 195, 33, 66, 134, 33, 113, 188, 113, 201, 113, 33, 110","195, 66, 149, 33, 134, 113, 188, 201, 110",9,"66,33,113"
1296,1P5RQ9H,107,"180, 115, 115, 159, 115, 115, 265, 159, 115, 115, 115, 115, 115, 115, 225, 115, 192, 115, 115, 115, 115, 134, 115, 180, 115, 55, 115, 115, 265, 115, 259, 192, 159, 115, 115, 20, 265, 115, 303, 115, 274, 20, 115, 20, 115, 4, 115, 115, 20, 192, 159, 115, 259, 115, 115, 115, 115, 115, 189, 115, 20, 115, 265, 115, 92, 55, 115, 115, 115, 104, 115, 106, 115, 115, 115, 192, 115, 115, 259, 310, 110, 134, 188, 159, 115, 115, 188, 28, 115, 115, 188, 188, 115, 115, 115, 115, 134, 547, 113, 115, 115, 115, 856, 188, 115, 82, 115","180, 115, 159, 265, 225, 192, 134, 55, 259, 20, 303, 274, 4, 189, 92, 104, 106, 310, 110, 188, 28, 547, 113, 856, 82",25,115
1297,1P7ISTB,13,"105, 294, 289, 577, 577, 577, 577, 577, 845, 845, 86, 86, 55","105, 294, 289, 577, 845, 86, 55",7,577
1298,1P8YEQJ,2,"289, 90","289, 90",2,"289,90"
1299,1PAPZ6Z,4,"195, 401, 203, 106","195, 401, 203, 106",4,"195,401,203,106"
1300,1PB762I,8,"85, 189, 189, 145, 189, 189, 356, 84","85, 189, 145, 356, 84",5,189
1301,1PBVS86,1,304,304,1,304
1302,1PCE5SW,10,"83, 105, 105, 105, 105, 105, 846, 148, 148, 145","83, 105, 846, 148, 145",5,105
1303,1PFR6HH,1,459,459,1,459
1304,1PGO5XX,2,"578, 578",578,1,578
1305,1PH3GKO,1,189,189,1,189
1306,1PL39DK,1,106,106,1,106
1307,1PNN772,6,"288, 207, 259, 259, 33, 547","288, 207, 259, 33, 547",5,259
1308,1PQ0SRF,20,"113, 113, 83, 149, 79, 106, 79, 84, 681, 55, 67, 79, 113, 79, 106, 679, 106, 106, 106, 84","113, 83, 149, 79, 106, 84, 681, 55, 67, 679",10,106
1309,1PQ3RCN,1,855,855,1,855
1310,1PWQ9AR,4,"192, 192, 573, 855","192, 573, 855",3,192
1311,1PXEJJS,6,"195, 28, 195, 547, 547, 547","195, 28, 547",3,547
1312,1PY2ZQK,9,"43, 231, 105, 231, 231, 105, 231, 193, 85","43, 231, 105, 193, 85",5,231
1313,1PYRU93,1,106,106,1,106
1314,1PYTQET,3,"85, 85, 86","85, 86",2,85
1315,1PZ67TH,12,"679, 547, 176, 547, 547, 176, 547, 176, 176, 547, 547, 547","679, 547, 176",3,547
1316,1PZSTDD,1,105,105,1,105
1317,1Q0ZC3L,1,79,79,1,79
1318,1Q14KDQ,1,578,578,1,578
1319,1Q2ETJZ,1,573,573,1,573
1320,1Q33MK2,1,303,303,1,303
1321,1Q37RXQ,2,"265, 225","265, 225",2,"265,225"
1322,1Q4EKXO,2,"578, 4","578, 4",2,"578,4"
1323,1Q5NWY8,2,"76, 76",76,1,76
1324,1Q77U57,7,"85, 83, 85, 105, 231, 83, 231","85, 83, 105, 231",4,"85,83,231"
1325,1Q7HIO1,5,"304, 304, 225, 86, 105","304, 225, 86, 105",4,304
1326,1QBP40T,1,79,79,1,79
1327,1QC0X38,1,197,197,1,197
1328,1QDC53Q,8,"192, 192, 192, 33, 192, 188, 310, 188","192, 33, 188, 310",4,192
1329,1QGT2Z5,4,"176, 157, 681, 681","176, 157, 681",3,681
1330,1QK78LL,7,"78, 106, 79, 79, 676, 79, 858","78, 106, 79, 676, 858",5,79
1331,1QM27R8,1,845,845,1,845
1332,1QOFS3A,3,"90, 148, 237","90, 148, 237",3,"90,148,237"
1333,1QQ6YQO,16,"110, 110, 259, 192, 189, 189, 225, 192, 259, 259, 110, 110, 28, 4, 401, 4","110, 259, 192, 189, 225, 28, 4, 401",8,110
1334,1QSRRIY,1,197,197,1,197
1335,1QXBI34,1,858,858,1,858
1336,1QXIO9U,1,191,191,1,191
1337,1R0GL3C,3,"391, 846, 846","391, 846",2,846
1338,1R0WC0B,1,846,846,1,846
1339,1R1BP7Z,1,419,419,1,419
1340,1R1W8QV,21,"259, 259, 83, 259, 259, 113, 106, 105, 90, 105, 225, 105, 84, 105, 84, 160, 160, 160, 207, 105, 105","259, 83, 113, 106, 105, 90, 225, 84, 160, 207",10,105
1341,1R2KKZQ,2,"386, 386",386,1,386
1342,1R3PAHG,10,"86, 44, 681, 386, 681, 386, 583, 583, 583, 583","86, 44, 681, 386, 583",5,583
1343,1R4K55N,2,"855, 192","855, 192",2,"855,192"
1344,1R51IV4,20,"113, 113, 113, 113, 113, 113, 113, 113, 113, 113, 113, 113, 113, 113, 113, 679, 113, 676, 676, 113","113, 679, 676",3,113
1345,1R6GX5R,12,"33, 310, 288, 310, 288, 288, 310, 110, 92, 288, 288, 33","33, 310, 288, 110, 92",5,288
1346,1R8MFQ6,2,"195, 191","195, 191",2,"195,191"
1347,1R8QYFT,13,"221, 176, 221, 221, 300, 176, 176, 221, 110, 582, 188, 259, 43","221, 176, 300, 110, 582, 188, 259, 43",8,221
1348,1R97JXM,1,356,356,1,356
1349,1R9X863,1,846,846,1,846
1350,1RAEDZP,1,459,459,1,459
1351,1RFM95Q,1,681,681,1,681
1352,1RHDT2H,1,81,81,1,81
1353,1RJM4CN,3,"79, 79, 79",79,1,79
1354,1RLH0VJ,14,"192, 23, 78, 23, 78, 78, 79, 134, 79, 79, 134, 79, 79, 23","192, 23, 78, 79, 134",5,79
1355,1RTB39M,2,"195, 86","195, 86",2,"195,86"
1356,1RU295L,2,"79, 191","79, 191",2,"79,191"
1357,1RWIBMW,3,"92, 92, 86","92, 86",2,92
1358,1RWO33G,4,"846, 145, 846, 398","846, 145, 398",3,846
1359,1S0B1H3,9,"81, 81, 92, 76, 298, 28, 82, 841, 176","81, 92, 76, 298, 28, 82, 841, 176",8,81
1360,1S2LBWB,2,"113, 79","113, 79",2,"113,79"
1361,1SDTNAL,1,79,79,1,79
1362,1SEAHY3,20,"85, 193, 85, 85, 43, 193, 43, 85, 193, 193, 44, 356, 583, 583, 681, 356, 189, 189, 356, 356","85, 193, 43, 44, 356, 583, 681, 189",8,"85,193,356"
1363,1SH0BYM,1,259,259,1,259
1364,1SKT6HK,1,33,33,1,33
1365,1SR2S6G,1,193,193,1,193
1366,1ST7ZL3,5,"188, 106, 159, 191, 188","188, 106, 159, 191",4,188
1367,1SU28VV,2,"845, 845",845,1,845
1368,1SWS9WF,1,78,78,1,78
1369,1SX0IWA,3,"161, 161, 161",161,1,161
1370,1SYAGCF,4,"193, 193, 189, 86","193, 189, 86",3,193
1371,1T1RBEM,2,"148, 145","148, 145",2,"148,145"
1372,1T2K1JF,1,547,547,1,547
1373,1T3AIR8,1,161,161,1,161
1374,1T3I2OB,2,"231, 237","231, 237",2,"231,237"
1375,1T4QUSH,7,"83, 195, 195, 84, 79, 84, 676","83, 195, 84, 79, 676",5,"195,84"
1376,1T4TN3S,1,113,113,1,113
1377,1T8HFE4,2,"391, 386","391, 386",2,"391,386"
1378,1T8XAVU,1,113,113,1,113
1379,1TA7CO4,1,386,386,1,386
1380,1TASTK2,1,67,67,1,67
1381,1TAWQN7,9,"83, 83, 90, 83, 105, 105, 84, 84, 846","83, 90, 105, 84, 846",5,83
1382,1TBINWL,2,"85, 44","85, 44",2,"85,44"
1383,1TBNNPQ,3,"105, 225, 225","105, 225",2,225
1384,1TIMBRU,2,"84, 356","84, 356",2,"84,356"
1385,1TJX2BX,4,"192, 201, 582, 207","192, 201, 582, 207",4,"192,201,582,207"
1386,1TN52RF,3,"679, 679, 676","679, 676",2,679
1387,1TNCC86,2,"113, 113",113,1,113
1388,1TOCKSW,1,849,849,1,849
1389,1TPAIWL,12,"398, 583, 583, 583, 583, 582, 583, 583, 583, 583, 583, 583","398, 583, 582",3,583
1390,1TPN5E1,1,83,83,1,83
1391,1TS3YOK,2,"86, 386","86, 386",2,"86,386"
1392,1TVJMJH,1,573,573,1,573
1393,1TXCGXX,2,"578, 110","578, 110",2,"578,110"
1394,1U0813M,1,845,845,1,845
1395,1U2CUVK,2,"85, 83","85, 83",2,"85,83"
1396,1UBX0Q5,9,"157, 157, 157, 157, 259, 157, 157, 157, 157","157, 259",2,157
1397,1UD60CS,1,113,113,1,113
1398,1UDI805,16,"106, 160, 199, 105, 105, 105, 391, 304, 575, 575, 225, 386, 105, 386, 386, 386","106, 160, 199, 105, 391, 304, 575, 225, 386",9,"105,386"
1399,1UEQ9OV,4,"83, 105, 294, 105","83, 105, 294",3,105
1400,1UF42TF,2,"294, 106","294, 106",2,"294,106"
1401,1UFPXWE,1,81,81,1,81
1402,1UGOTOQ,4,"161, 110, 4, 199","161, 110, 4, 199",4,"161,110,4,199"
1403,1UISO12,5,"401, 401, 106, 79, 401","401, 106, 79",3,401
1404,1UKBZZ2,1,547,547,1,547
1405,1ULOHKV,1,189,189,1,189
1406,1UMBP8X,4,"907, 907, 907, 907",907,1,907
1407,1UP9RD8,1,113,113,1,113
1408,1UQOQ56,5,"105, 105, 105, 105, 105",105,1,105
1409,1USSJSP,15,"537, 356, 81, 148, 237, 237, 154, 237, 148, 207, 846, 237, 237, 237, 237","537, 356, 81, 148, 237, 154, 207, 846",8,237
1410,1UT13LY,10,"161, 113, 288, 113, 55, 76, 113, 401, 578, 401","161, 113, 288, 55, 76, 401, 578",7,113
1411,1UT5P8V,2,"79, 79",79,1,79
1412,1UW8CPZ,2,"855, 855",855,1,855
1413,1V14G7B,2,"86, 86",86,1,86
1414,1V1N1MU,9,"28, 28, 28, 28, 113, 28, 28, 28, 28","28, 113",2,28
1415,1V56OF1,2,"237, 237",237,1,237
1416,1V5OGT4,4,"86, 86, 86, 225","86, 225",2,86
1417,1V7WLXF,3,"459, 84, 105","459, 84, 105",3,"459,84,105"
1418,1V8GF2S,1,289,289,1,289
1419,1V9LPBX,6,"289, 289, 85, 289, 289, 386","289, 85, 386",3,289
1420,1VC3J8Z,2,"134, 134",134,1,134
1421,1VDS4BE,26,"90, 154, 145, 105, 154, 391, 391, 154, 154, 356, 391, 154, 105, 386, 459, 459, 105, 386, 459, 459, 386, 459, 459, 386, 225, 386","90, 154, 145, 105, 391, 356, 386, 459, 225",9,459
1422,1VFFXTY,7,"583, 583, 189, 846, 84, 681, 84","583, 189, 846, 84, 681",5,"583,84"
1423,1VG4ONJ,1,78,78,1,78
1424,1VGJ69S,4,"303, 134, 134, 134","303, 134",2,134
1425,1VHF9VL,7,"110, 391, 104, 13, 104, 13, 13","110, 391, 104, 13",4,13
1426,1VHWCIR,3,"243, 419, 84","243, 419, 84",3,"243,419,84"
1427,1VJWHRW,1,250,250,1,250
1428,1VMVFCK,2,"265, 110","265, 110",2,"265,110"
1429,1VPCVVA,2,"856, 856",856,1,856
1430,1VRRGA7,1,537,537,1,537
1431,1VRVNON,3,"84, 84, 459","84, 459",2,84
1432,1VS4OLL,3,"104, 104, 104",104,1,104
1433,1VS7MQQ,19,"134, 134, 259, 134, 81, 33, 81, 134, 134, 33, 33, 134, 106, 33, 33, 33, 33, 33, 134","134, 259, 81, 33, 106",5,33
1434,1VT3RQW,2,"243, 243",243,1,243
1435,1VTCLEG,1,386,386,1,386
1436,1VTXXTV,2,"85, 189","85, 189",2,"85,189"
1437,1VV1LEX,1,573,573,1,573
1438,1VXGN0C,1,83,83,1,83
1439,1VXH2U8,1,386,386,1,386
1440,1VZYWPU,1,391,391,1,391
1441,1W0AW9A,2,"243, 243",243,1,243
1442,1W0DNZA,4,"157, 157, 157, 157",157,1,157
1443,1W1O1M1,4,"23, 845, 845, 189","23, 845, 189",3,845
1444,1W2VMM5,1,391,391,1,391
1445,1W5DV1G,16,"289, 193, 195, 20, 83, 90, 83, 90, 90, 459, 90, 459, 356, 113, 113, 90","289, 193, 195, 20, 83, 90, 459, 356, 113",9,90
1446,1W8YHFA,1,578,578,1,578
1447,1WB1AUE,1,149,149,1,149
1448,1WF5FCD,1,846,846,1,846
1449,1WFOT9K,1,196,196,1,196
1450,1WI9HRV,3,"84, 265, 849","84, 265, 849",3,"84,265,849"
1451,1WIEY5O,3,"577, 577, 577",577,1,577
1452,1WJH0OU,2,"79, 44","79, 44",2,"79,44"
1453,1WJM9K3,4,"243, 83, 195, 106","243, 83, 195, 106",4,"243,83,195,106"
1454,1WKQSW2,7,"90, 90, 90, 90, 83, 90, 43","90, 83, 43",3,90
1455,1WLQ589,6,"66, 299, 299, 299, 299, 299","66, 299",2,299
1456,1WM7MLN,1,113,113,1,113
1457,1WQHEJ8,2,"85, 85",85,1,85
1458,1WQUQ2U,12,"243, 105, 145, 148, 193, 193, 207, 419, 537, 419, 419, 105","243, 105, 145, 148, 193, 207, 419, 537",8,419
1459,1WQV4JF,19,"134, 104, 81, 134, 134, 134, 134, 134, 134, 134, 134, 33, 134, 134, 134, 134, 134, 134, 134","134, 104, 81, 33",4,134
1460,1WTNE3C,8,"391, 154, 105, 86, 105, 299, 86, 537","391, 154, 105, 86, 299, 537",6,"105,86"
1461,1WUPJGN,36,"221, 221, 221, 221, 221, 221, 23, 221, 221, 221, 221, 221, 104, 300, 145, 231, 83, 20, 221, 83, 221, 221, 23, 84, 216, 20, 23, 13, 216, 216, 216, 84, 295, 216, 216, 216","221, 23, 104, 300, 145, 231, 83, 20, 84, 216, 13, 295",12,221
1462,1WV9HA0,10,"192, 149, 149, 149, 176, 104, 104, 104, 113, 149","192, 149, 176, 104, 113",5,149
1463,1WX1V63,7,"193, 83, 83, 83, 386, 386, 386","193, 83, 386",3,"83,386"
1464,1WX8J8V,7,"547, 4, 676, 676, 676, 676, 676","547, 4, 676",3,676
1465,1WXP60Y,3,"23, 23, 23",23,1,23
1466,1X2OCDC,1,577,577,1,577
1467,1XAEIB2,6,"846, 846, 846, 846, 846, 846",846,1,846
1468,1XAMXAL,1,299,299,1,299
1469,1XBDR2Q,1,547,547,1,547
1470,1XBRTHF,19,"196, 196, 196, 196, 196, 161, 28, 161, 196, 196, 161, 573, 192, 199, 192, 192, 573, 192, 192","196, 161, 28, 573, 192, 199",6,196
1471,1XCRLKG,1,161,161,1,161
1472,1XDE7FZ,1,845,845,1,845
1473,1XF05ZR,3,"145, 289, 160","145, 289, 160",3,"145,289,160"
1474,1XG97X6,2,"573, 573",573,1,573
1475,1XHISDT,3,"13, 159, 4","13, 159, 4",3,"13,159,4"
1476,1XO2JMR,40,"75, 75, 113, 78, 78, 113, 113, 113, 113, 113, 113, 78, 78, 113, 78, 113, 113, 113, 79, 113, 113, 113, 113, 113, 28, 113, 82, 113, 113, 79, 113, 113, 82, 113, 679, 679, 113, 113, 201, 113","75, 113, 78, 79, 28, 82, 679, 201",8,113
1477,1XQE98B,7,"134, 134, 134, 134, 134, 134, 134",134,1,134
1478,1XTAX8K,8,"159, 23, 44, 197, 159, 356, 197, 44","159, 23, 44, 197, 356",5,"159,44,197"
1479,1XU5JLK,1,237,237,1,237
1480,1XW2M3I,1,145,145,1,145
1481,1XWBV2C,1,83,83,1,83
1482,1XY4MZU,9,"90, 90, 90, 84, 86, 90, 84, 81, 90","90, 84, 86, 81",4,90
1483,1XYND9F,17,"294, 28, 294, 78, 294, 84, 84, 386, 84, 225, 84, 225, 225, 386, 386, 300, 289","294, 28, 78, 84, 386, 225, 300, 289",8,84
1484,1XZ69RF,1,845,845,1,845
1485,1Y3X0WM,12,"221, 221, 33, 81, 159, 159, 28, 159, 858, 110, 298, 82","221, 33, 81, 159, 28, 858, 110, 298, 82",9,159
1486,1Y4YFUG,13,"79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79",79,1,79
1487,1Y6R5SL,20,"78, 79, 79, 79, 578, 106, 578, 578, 578, 578, 79, 578, 578, 79, 578, 578, 79, 582, 79, 28","78, 79, 578, 106, 582, 28",6,578
1488,1YFT3BJ,1,105,105,1,105
1489,1YQ42G7,1,250,250,1,250
1490,1YS9JNP,1,907,907,1,907
1491,1YSEMY1,8,"84, 84, 225, 225, 225, 84, 84, 386","84, 225, 386",3,84
1492,1YY2ZWG,1,386,386,1,386
1493,1YYP9VT,1,843,843,1,843
1494,1Z09DSZ,3,"679, 679, 679",679,1,679
1495,1Z2P3S8,41,"66, 66, 66, 265, 115, 265, 115, 115, 66, 20, 66, 115, 115, 265, 115, 66, 115, 115, 265, 66, 265, 79, 23, 20, 274, 180, 115, 66, 115, 259, 401, 401, 578, 578, 259, 401, 401, 115, 67, 856, 188","66, 265, 115, 20, 79, 23, 274, 180, 259, 401, 578, 67, 856, 188",14,115
1496,1Z39OE6,41,"265, 13, 75, 300, 192, 13, 20, 300, 300, 13, 274, 23, 113, 195, 78, 300, 259, 13, 295, 13, 295, 23, 250, 295, 20, 13, 250, 191, 295, 295, 20, 295, 33, 250, 295, 259, 547, 188, 188, 259, 113","265, 13, 75, 300, 192, 20, 274, 23, 113, 195, 78, 259, 295, 250, 191, 33, 547, 188",18,295
1497,1Z68K58,6,"105, 105, 243, 105, 391, 294","105, 243, 391, 294",4,105
1498,1Z80CGI,1,858,858,1,858
1499,1Z94MBQ,4,"86, 386, 386, 44","86, 386, 44",3,386
1500,1ZCBWQZ,5,"160, 84, 86, 84, 846","160, 84, 86, 846",4,84
1501,1ZD0YYT,2,"459, 44","459, 44",2,"459,44"
1502,1ZDB7XI,1,386,386,1,386
1503,1ZDN3O1,2,"157, 157",157,1,157
1504,1ZERKHS,3,"250, 250, 679","250, 679",2,250
1505,1ZEXHU6,5,"83, 304, 419, 84, 105","83, 304, 419, 84, 105",5,"83,304,419,84,105"
1506,1ZFHX60,3,"459, 459, 459",459,1,459
1507,1ZFIZA1,4,"225, 225, 225, 583","225, 583",2,225
1508,1ZGZHPP,2,"44, 86","44, 86",2,"44,86"
1509,1ZLQALG,1,85,85,1,85
1510,1ZMGZF1,4,"90, 537, 846, 160","90, 537, 846, 160",4,"90,537,846,160"
1511,1ZQKL7R,1,44,44,1,44
1512,1ZT9IN1,1,161,161,1,161
1513,1ZUUZ2P,7,"201, 66, 66, 197, 197, 197, 67","201, 66, 197, 67",4,197
1514,1ZWV61V,5,"459, 386, 459, 846, 846","459, 386, 846",3,"459,846"
1515,2007UKA,2,"846, 846",846,1,846
1516,203GO4A,2,"289, 197","289, 197",2,"289,197"
1517,204DX42,5,"83, 86, 189, 225, 386","83, 86, 189, 225, 386",5,"83,86,189,225,386"
1518,2057P09,3,"386, 105, 105","386, 105",2,105
1519,205VASC,4,"83, 75, 193, 106","83, 75, 193, 106",4,"83,75,193,106"
1520,205XJB1,1,85,85,1,85
1521,206H0CN,1,356,356,1,356
1522,207XH1R,1,157,157,1,157
1523,20C0JXO,3,"79, 79, 79",79,1,79
1524,20CPHQW,2,"386, 105","386, 105",2,"386,105"
1525,20DCBBP,1,197,197,1,197
1526,20E1IQT,30,"20, 221, 20, 154, 154, 160, 154, 105, 154, 86, 160, 154, 81, 154, 160, 154, 154, 160, 160, 160, 81, 289, 289, 356, 160, 300, 289, 300, 289, 105","20, 221, 154, 160, 105, 86, 81, 289, 356, 300",10,154
1527,20F434B,1,849,849,1,849
1528,20HQH63,1,679,679,1,679
1529,20HSXCB,1,300,300,1,300
1530,20IEYE9,2,"294, 189","294, 189",2,"294,189"
1531,20J935N,1,157,157,1,157
1532,20L1XC0,3,"78, 856, 856","78, 856",2,856
1533,20LEAUM,2,"79, 67","79, 67",2,"79,67"
1534,20LFC2C,3,"78, 28, 113","78, 28, 113",3,"78,28,113"
1535,20OYE8T,4,"192, 188, 583, 846","192, 188, 583, 846",4,"192,188,583,846"
1536,20SC3S5,3,"356, 189, 398","356, 189, 398",3,"356,189,398"
1537,20SFFKT,11,"148, 193, 189, 189, 189, 189, 386, 189, 189, 356, 398","148, 193, 189, 386, 356, 398",6,189
1538,20T5SI9,2,"157, 157",157,1,157
1539,20UVY7V,16,"90, 192, 90, 303, 83, 83, 78, 78, 79, 188, 188, 188, 304, 104, 575, 575","90, 192, 303, 83, 78, 79, 188, 304, 104, 575",10,188
1540,20VHCJZ,26,"20, 4, 180, 4, 76, 105, 81, 4, 4, 76, 76, 76, 55, 176, 583, 20, 33, 583, 4, 4, 4, 4, 843, 583, 4, 4","20, 4, 180, 76, 105, 81, 55, 176, 583, 33, 843",11,4
1541,20W1H8S,5,"79, 28, 582, 76, 582","79, 28, 582, 76",4,582
1542,20YPM01,1,105,105,1,105
1543,20ZNKGP,6,"577, 197, 577, 197, 577, 577","577, 197",2,577
1544,20ZWDX3,3,"157, 157, 157",157,1,157
1545,214940O,17,"310, 20, 20, 104, 188, 104, 104, 537, 189, 356, 90, 846, 90, 90, 300, 300, 105","310, 20, 104, 188, 537, 189, 356, 90, 846, 300, 105",11,"104,90"
1546,2167QSO,1,459,459,1,459
1547,21CXUVY,2,"79, 79",79,1,79
1548,21DQ1CX,5,"192, 195, 104, 79, 79","192, 195, 104, 79",4,79
1549,21EXO9K,1,676,676,1,676
1550,21F2XBQ,1,203,203,1,203
1551,21FHUFP,1,193,193,1,193
1552,21H2W2V,9,"459, 44, 23, 105, 356, 84, 105, 575, 154","459, 44, 23, 105, 356, 84, 575, 154",8,105
1553,21J0Y23,1,259,259,1,259
1554,21PLDLP,6,"195, 113, 4, 207, 4, 4","195, 113, 4, 207",4,4
1555,21SAIFN,2,"419, 419",419,1,419
1556,21T8Y1W,1,841,841,1,841
1557,21WY8A9,4,"225, 386, 105, 84","225, 386, 105, 84",4,"225,386,105,84"
1558,21XP297,2,"201, 201",201,1,201
1559,21XTYX5,9,"681, 681, 681, 681, 681, 681, 681, 681, 681",681,1,681
1560,220Z6ZT,2,"157, 157",157,1,157
1561,221ORSB,6,"846, 846, 846, 846, 846, 846",846,1,846
1562,228V4TP,2,"856, 856",856,1,856
1563,22APWXR,1,855,855,1,855
1564,22BN8O0,1,157,157,1,157
1565,22CE6DL,2,"82, 82",82,1,82
1566,22D66HX,1,106,106,1,106
1567,22DU4I5,5,"578, 578, 679, 401, 856","578, 679, 401, 856",4,578
1568,22EG11G,14,"4, 310, 176, 180, 192, 201, 92, 201, 4, 92, 679, 201, 92, 676","4, 310, 176, 180, 192, 201, 92, 679, 676",9,"201,92"
1569,22FI51E,1,28,28,1,28
1570,22GMIMM,1,195,195,1,195
1571,22J7H56,9,"294, 845, 846, 845, 845, 84, 845, 845, 845","294, 845, 846, 84",4,845
1572,22K1W84,1,846,846,1,846
1573,22KZXL0,17,"113, 44, 84, 44, 189, 189, 189, 189, 225, 189, 537, 237, 44, 398, 84, 356, 44","113, 44, 84, 189, 225, 537, 237, 398, 356",9,189
1574,22NVR25,2,"577, 84","577, 84",2,"577,84"
1575,22QDC2U,1,189,189,1,189
1576,22RMWMS,1,203,203,1,203
1577,22SPVFA,11,"23, 23, 191, 216, 23, 13, 23, 547, 23, 547, 841","23, 191, 216, 13, 547, 841",6,23
1578,22TR8ZT,6,"78, 113, 113, 78, 679, 79","78, 113, 679, 79",4,"78,113"
1579,22WREIJ,3,"79, 79, 79",79,1,79
1580,234AXZK,1,189,189,1,189
1581,234OFF1,2,"79, 106","79, 106",2,"79,106"
1582,236EYXB,10,"134, 134, 201, 201, 201, 197, 310, 43, 134, 582","134, 201, 197, 310, 43, 582",6,"134,201"
1583,236UXP3,4,"20, 20, 79, 578","20, 79, 578",3,20
